CustomerID,FirstName,LastName,Gender,Age,DateOfBirth,MaritalStatus,NumberOfDependents,Occupation,EducationLevel,Country,County,Town,PostalCode,Region,JoinDate,TenureMonths,CustomerSegment,SubscriptionPlan,ContractType,NumberOfProducts,PremiumMember,ReferralSource,AccountManagerAssigned,PreferredCommunication,MonthlyCharges,TotalCharges,AverageMonthlySpend,PaymentMethod,AutoPay,BillingFrequency,LatePayments,OutstandingBalance,DiscountsReceived,LastPaymentAmount,LoginsPerMonth,AverageSessionMinutes,SessionsPerWeek,DaysSinceLastLogin,FeaturesAvailable,FeaturesUsed,FeatureAdoptionRate,PurchasesLast12Months,AveragePurchaseValue,UsageTrend,EmailOpenRate,MarketingClickRate,LoyaltyPoints,PromotionsRedeemed,CommunityParticipation,SupportTickets,Complaints,AverageResolutionHours,Escalations,RefundRequests,CustomerSupportRating,NetPromoterScore,CustomerSatisfactionScore,SurveyScore,ProductRating,CustomerLifetimeValue,EstimatedAnnualRevenue,ProfitMarginPercent,Churn,ChurnDate,ChurnReason,ChurnRiskScore,CustomerHealthScore,EngagementScore,SatisfactionCategory
KE-CUST-003874,Grace,Nyongesa,Female,38,1987-06-15,Single,1,Data Analyst,Master's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2021-03-16,57,SME,Standard,12 Months,3,No,Walk-in,Yes,Call,1209.54,63700.56,1014.19,Cash,Yes,Monthly,0,91.7,393.42,1194.85,12,29.3,8,8,6,1,16.7,5,2537.32,Stable,56.8,20.1,1623,1,Low,1,0,37.9,0,0,5,5,5,100.0,5.0,59300.58,17045.51,19.9,No,,,31.5,79.7,48.3,Very Satisfied
KE-CUST-003875,Barasa,Ali,Male,29,1996-10-27,Married,0,Civil Servant,Bachelor's Degree,Kenya,Kisii,Kisii,40200,Nyanza Region,2024-06-09,13,Residential,Standard,12 Months,2,No,Social Media,No,SMS,1390.94,18303.27,1343.57,M-Pesa,Yes,Monthly,0,184.35,884.95,1399.96,1,41.5,9,18,11,4,36.4,4,1199.96,Stable,14.0,2.3,212,1,High,4,1,24.4,0,0,4,7,4,70.0,4.0,27062.45,18582.7,19.5,Yes,2025-07-23,Other,59.8,64.7,11.7,Satisfied
KE-CUST-003876,Onyango,Ogega,Male,25,2000-12-03,Divorced,0,Farmer,Primary,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2020-01-15,71,Corporate,Enterprise,12 Months,1,Yes,Walk-in,Yes,SMS,12053.04,868272.06,12817.3,Cash,No,Monthly,2,214.35,430.0,11740.49,34,46.5,5,0,11,8,72.7,8,1825.46,Increasing,16.6,4.3,98,1,Medium,4,1,14.6,0,0,4,7,4,83.0,4.0,579938.06,117086.02,17.2,No,,,48.5,76.4,70.8,Satisfied
KE-CUST-003877,Elias,Duale,Male,31,1994-10-15,Single,2,Banker,Master's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2018-03-06,93,Residential,Basic,24 Months,2,No,Walk-in,No,WhatsApp,829.93,77410.82,597.51,M-Pesa,Yes,Monthly,0,41.23,2269.9,738.29,26,22.9,6,1,14,4,28.6,3,206.18,Increasing,29.0,7.7,439,1,High,1,0,1.9,0,0,5,7,3,63.0,3.0,66169.71,11810.89,17.8,No,,,34.7,81.2,63.7,Neutral
KE-CUST-003878,Asha,Onyango,Female,39,1986-02-04,Married,4,Unknown,Bachelor's Degree,Kenya,Kakamega,Kakamega,50100,Western Region,2023-01-30,35,Corporate,Business,24 Months,3,No,Social Media,Yes,Email,9615.43,350591.37,8557.19,Cash,No,Monthly,4,391.98,171.86,9470.55,18,15.3,5,8,10,10,100.0,4,1755.52,Increasing,50.0,5.5,2901,1,Low,2,1,6.7,0,0,4,7,4,84.0,4.0,259930.99,131344.85,15.9,No,,,50.0,70.4,75.6,Satisfied
KE-CUST-003879,Nancy,Hassan,Female,43,1982-02-06,Married,2,Teacher,Bachelor's Degree,Kenya,Mombasa,Mombasa,80100,Coast Region,2020-11-11,61,Residential,Family,Month-to-Month,6,No,Online Search,No,WhatsApp,2794.34,164891.32,2900.97,Bank Transfer,No,Monthly,2,2552.1,50.88,2885.61,30,35.3,1,10,8,7,87.5,3,2899.4,Stable,33.8,10.6,216,1,High,1,0,3.1,0,2,5,7,4,76.0,4.076202118989405,150245.29,38422.69,11.6,No,,,22.5,80.7,55.0,Satisfied
KE-CUST-003880,Francis,Ogega,Male,46,1979-12-03,Married,2,Accountant,Master's Degree,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2024-07-15,17,Residential,Basic,Month-to-Month,3,Yes,Advertisement,No,WhatsApp,803.18,13055.49,703.08,Bank Transfer,Yes,Monthly,1,1981.22,99.54,781.98,21,13.8,9,1,5,3,60.0,5,1565.69,Stable,23.9,5.0,2151,2,High,1,0,32.0,0,1,4,5,4,87.0,4.0,14535.2,7296.22,15.5,No,,,33.3,80.4,75.3,Satisfied
KE-CUST-003881,Lilian,Muli,Female,30,1995-03-11,Married,3,Mechanic,Bachelor's Degree,Kenya,Machakos,Machakos,90100,Eastern Region,2019-11-10,33,Corporate,Unlimited,Month-to-Month,2,Yes,Walk-in,Yes,SMS,5210.91,166891.01,4501.59,M-Pesa,No,Monthly,0,57.34,81.4,5075.3,21,32.7,2,10,13,5,38.5,6,1765.74,Decreasing,11.6,1.2,1656,1,Medium,3,1,12.4,0,1,4,7,4,77.0,4.0,213342.16,52642.75,23.4,Yes,2022-08-29,No Longer Needed,58.2,63.4,37.3,Satisfied
KE-CUST-003882,Bosibori,Ali,Female,39,1986-10-21,Single,2,Student,Diploma,Kenya,Meru,Meru,60200,Eastern Region,2022-07-09,41,SME,Standard,24 Months,3,No,Friend/Family,Yes,SMS,1822.01,74968.74,1897.97,Cash,Yes,Monthly,0,45.01,935.69,1901.0,33,21.2,4,6,15,10,66.7,12,951.67,Decreasing,56.4,12.1,1239,1,Low,2,1,28.9,0,1,5,9,4,81.0,5.0,52995.19,22801.81,16.5,No,,,30.7,85.5,86.1,Satisfied
KE-CUST-003883,Adhiambo,Odhiambo,Female,48,1977-01-25,Married,3,Entrepreneur,Secondary,Kenya,Kiambu,Kiambu,900,Central Region,2024-09-14,15,Residential,Family,12 Months,6,No,Social Media,No,SMS,4438.92,58056.17,4599.28,M-Pesa,No,Monthly,4,202.91,250.83,4605.78,23,24.8,8,9,8,7,87.5,6,2785.54,Decreasing,24.8,2.6,2063,3,Low,1,0,21.3,0,1,5,8,5,97.0,5.0,96122.97,68792.74,19.5,No,,,13.4,94.4,77.5,Very Satisfied
KE-CUST-003884,Barasa,Mutua,Male,50,1975-03-26,Single,0,Software Developer,Master's Degree,Kenya,Meru,Meru,60200,Eastern Region,2025-12-02,0,Residential,Basic,12 Months,4,No,SMS Promotion,No,SMS,928.06,0.0,839.64,M-Pesa,Yes,Monthly,0,5.96,290.07,913.07,29,26.1,1,2,7,3,42.9,3,1079.29,Increasing,14.1,3.7,304,3,Low,1,0,24.1,0,0,4,10,4,85.0,4.0,10260.23,12518.04,15.0,No,,,27.9,86.1,47.7,Satisfied
KE-CUST-003885,Beatrice,Cheruiyot,Female,35,1990-01-07,Married,2,Driver,Secondary,Kenya,Nairobi,Nairobi,100,Nairobi Region,2024-06-04,18,Residential,Standard,Month-to-Month,4,No,Social Media,No,WhatsApp,1863.71,33580.6,1919.25,Debit Card,No,Monthly,3,503.56,75.97,1819.56,16,33.9,5,22,6,2,33.3,4,1670.47,Increasing,27.8,9.4,1257,1,Medium,3,1,4.8,0,0,4,6,5,98.0,5.0,55161.61,19422.11,10.6,No,,,54.2,64.8,19.8,Very Satisfied
KE-CUST-003886,Florence,Ogega,Female,33,1992-11-12,Married,0,Mechanic,Secondary,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2024-12-29,6,SME,Business,Month-to-Month,2,No,SMS Promotion,Yes,SMS,5939.52,40538.57,5835.68,Cash,No,Monthly,1,3275.15,96.46,5484.88,10,45.4,4,4,11,2,18.2,4,1468.36,Decreasing,34.5,13.6,283,0,Medium,1,0,14.9,0,0,5,4,3,70.0,2.0,61408.16,65448.17,20.4,Yes,2025-06-30,Financial Constraints,62.4,60.6,31.9,Neutral
KE-CUST-003887,Grace,Abdi,Female,38,1987-08-03,Single,0,Doctor,Bachelor's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2025-01-07,2,SME,Premium,Month-to-Month,2,Yes,Advertisement,Yes,WhatsApp,3183.47,6519.55,3324.36,Cash,Yes,Monthly,0,14.87,642.98,3215.3,17,48.0,6,3,12,7,58.3,5,747.29,Increasing,21.3,2.6,1244,1,Medium,4,1,15.7,0,0,5,5,4,84.0,5.0,41905.51,36091.28,23.8,Yes,2025-03-02,Network Issues,60.5,65.7,47.9,Satisfied
KE-CUST-003888,Susan,Karanja,Female,22,2003-12-08,Single,1,Nurse,Diploma,Kenya,Kiambu,Kiambu,900,Central Region,2022-09-20,39,Residential,Standard,12 Months,2,No,Advertisement,No,Email,2096.63,79314.09,2562.78,M-Pesa,Yes,Monthly,0,98.07,459.4,2059.55,26,21.6,5,39,5,4,80.0,5,850.1,Decreasing,31.7,12.4,55,2,Low,1,0,4.2,0,0,5,9,4,88.0,5.0,37975.59,26390.3,23.2,No,,,51.5,68.4,49.0,Satisfied
KE-CUST-003889,Catherine,Kiptoo,Female,34,1991-05-27,Divorced,1,Nurse,Secondary,Kenya,Kiambu,Kiambu,900,Central Region,2025-01-01,11,Residential,Standard,12 Months,2,No,Walk-in,No,SMS,1909.05,23173.96,1757.75,M-Pesa,Yes,Monthly,1,2185.23,159.75,2083.48,32,24.5,8,3,14,7,50.0,3,1945.2,Decreasing,60.6,7.1,1398,4,Low,1,0,20.0,0,0,4,10,4,86.0,3.0,31229.34,21017.08,18.3,No,,,32.1,88.4,76.4,Satisfied
KE-CUST-003890,Vincent,Mutinda,Male,45,1980-11-21,Married,1,Nurse,Unknown,Kenya,Kisii,Kisii,40200,Nyanza Region,2024-06-03,6,Corporate,Unlimited,12 Months,2,Yes,Social Media,Yes,Email,4135.12,24995.29,3955.46,Bank Transfer,No,Monthly,0,48.21,634.84,4266.38,21,21.5,7,34,9,6,66.7,3,1637.09,Stable,31.8,7.5,2304,1,Medium,4,1,6.9,0,1,4,9,4,88.0,4.0,60250.7,45723.74,14.5,Yes,2024-12-30,Switched to Competitor,67.4,64.0,42.0,Satisfied
KE-CUST-003891,Joy,Mwangi,Female,44,1981-04-24,Married,2,Student,PhD,Kenya,Kiambu,Kiambu,900,Central Region,2022-03-20,45,Government,Business,Month-to-Month,3,No,Advertisement,Yes,Call,8024.56,360034.06,7265.11,M-Pesa,Yes,Monthly,0,100.73,22.08,8483.93,37,21.6,8,4,11,5,45.5,0,1590.27,Stable,36.3,9.1,180,2,Low,1,0,8.1,0,0,4,6,5,100.0,5.0,215962.53,100702.75,12.4,No,,,22.9,98.3,83.7,Very Satisfied
KE-CUST-003892,Susan,Ogega,Female,33,1992-12-05,Single,0,Police Officer,Bachelor's Degree,Kenya,Kakamega,Kakamega,50100,Western Region,2025-05-14,7,Student,Basic,Month-to-Month,2,No,Social Media,No,WhatsApp,611.16,4464.95,659.33,M-Pesa,Yes,Annually,0,94.03,29.32,582.61,15,24.9,7,9,7,4,57.1,3,1942.98,Increasing,55.2,20.2,179,1,Low,1,0,5.9,0,0,4,5,5,96.0,4.0,8377.68,7894.05,18.3,No,,,31.8,71.1,50.1,Very Satisfied
KE-CUST-003893,Sharon,Mwangi,Female,39,1986-05-02,Married,2,Police Officer,Diploma,Kenya,Kiambu,Kiambu,900,Central Region,2021-04-29,56,Residential,Standard,Month-to-Month,4,No,SMS Promotion,No,SMS,2162.95,131623.05,2119.48,M-Pesa,Yes,Monthly,1,93.17,37.07,2204.56,13,26.4,7,17,8,5,62.5,5,1725.02,Stable,63.0,20.3,1093,1,Low,1,0,8.0,0,0,4,6,4,88.0,4.0,99443.24,27726.02,19.6,No,,,29.2,78.3,57.7,Satisfied
KE-CUST-003894,Ndiema,Kones,Male,26,1999-07-23,Married,1,Mechanic,Master's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2024-03-13,21,Residential,Premium,Month-to-Month,1,Yes,Friend/Family,No,WhatsApp,2872.37,65935.63,2772.67,Credit Card,Yes,Monthly,0,86.22,486.25,2879.03,21,13.6,2,3,5,2,40.0,5,1753.25,Increasing,73.7,13.6,22,3,High,2,1,6.4,0,0,4,8,4,78.0,4.0,64912.68,32642.99,12.5,No,,,50.1,71.6,54.4,Satisfied
KE-CUST-003895,Beatrice,Njoroge,Female,44,1981-05-06,Married,1,Shop Owner,Diploma,Kenya,Mombasa,Mombasa,80100,Coast Region,2025-03-13,9,Student,Standard,Month-to-Month,4,No,Social Media,No,Email,1655.63,15221.98,1562.89,Cash,No,Monthly,1,736.18,362.4,1611.79,22,27.9,10,12,7,2,28.6,3,1487.57,Increasing,30.0,4.7,89,2,Medium,4,1,4.2,0,1,5,10,4,68.0,4.0,34056.48,17919.04,19.9,No,,,46.3,74.7,51.7,Satisfied
KE-CUST-003896,Nancy,Mwangi,Female,35,1990-05-05,Single,0,Farmer,Diploma,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2024-10-12,3,Residential,Standard,Month-to-Month,3,No,Walk-in,No,WhatsApp,2032.86,5872.42,1858.61,M-Pesa,No,Monthly,4,94.84,791.53,1992.98,18,26.9,3,62,13,8,61.5,3,1355.05,Decreasing,34.2,8.2,383,6,Low,0,0,7.7,0,0,5,8,4,68.0,5.0,35775.21,26207.87,22.4,Yes,2025-01-05,Switched to Competitor,77.2,49.9,4.2,Satisfied
KE-CUST-003897,Wafula,Wafula,Male,33,1992-10-11,Single,2,Data Analyst,Secondary,Kenya,Machakos,Machakos,90100,Eastern Region,2024-09-24,15,Residential,Basic,Month-to-Month,6,No,SMS Promotion,No,SMS,703.23,10204.63,535.28,M-Pesa,Yes,Monthly,0,154.64,1384.59,632.53,17,23.4,8,19,6,3,50.0,3,2350.2,Increasing,74.8,29.8,26,3,Unknown,1,0,6.9,0,0,2,4,4,79.0,5.0,11005.53,8779.46,19.4,No,,,34.4,80.6,52.3,Satisfied
KE-CUST-003898,Jerop,Wanjiru,Female,32,1993-07-08,Single,2,Entrepreneur,Bachelor's Degree,Kenya,Meru,Meru,60200,Eastern Region,2025-07-31,3,SME,Business,Month-to-Month,1,No,Friend/Family,Yes,WhatsApp,6855.94,19551.04,6626.34,M-Pesa,No,Monthly,1,2361.96,166.82,7269.43,14,16.9,5,25,5,3,60.0,7,1274.33,Increasing,65.1,12.7,766,2,Low,2,1,4.1,0,0,5,6,4,80.0,5.0,97647.64,83056.01,20.8,Yes,2025-10-02,Network Issues,61.4,62.1,55.2,Satisfied
KE-CUST-003899,Naliaka,Mutua,Female,35,1990-04-09,Married,3,Business Owner,Bachelor's Degree,Kenya,Machakos,Machakos,90100,Eastern Region,2025-08-10,4,Residential,Basic,Month-to-Month,5,No,Friend/Family,No,Call,784.47,2959.31,794.17,Bank Transfer,No,Monthly,0,7.7,396.37,718.16,26,35.0,7,5,14,13,92.9,9,2635.85,Decreasing,65.4,15.3,1564,0,Medium,3,0,12.5,0,0,5,4,4,88.0,4.0,12558.62,10781.7,18.1,No,,,28.0,94.2,88.6,Satisfied
KE-CUST-003900,Josephine,Wanjiru,Female,31,1994-04-06,Divorced,0,Doctor,Secondary,Kenya,Mombasa,Mombasa,80100,Coast Region,2023-02-12,34,Corporate,Business,24 Months,2,No,Online Search,No,Call,6367.69,208726.52,6759.34,M-Pesa,No,Quarterly,4,144.75,817.42,6398.62,21,33.6,4,18,11,6,54.5,1,1029.7,Stable,50.8,17.8,19,1,Low,2,1,18.4,0,0,5,7,5,100.0,5.0,140099.71,80585.12,21.6,No,,,48.0,77.7,62.0,Very Satisfied
KE-CUST-003901,Otieno,Ogega,Male,44,1981-05-09,Widowed,0,Engineer,Bachelor's Degree,Kenya,Mombasa,Mombasa,80100,Coast Region,2019-01-03,64,Corporate,Business,Month-to-Month,3,No,Agent,Yes,Email,8680.98,527066.94,8779.27,Bank Transfer,Yes,Monthly,0,20.46,106.21,8957.8,23,22.8,6,25,10,7,70.0,4,1261.83,Stable,63.9,26.7,291,2,High,3,1,18.8,0,0,4,10,3,48.0,3.0,578277.45,102243.35,19.7,Yes,2024-05-17,Financial Constraints,64.7,58.0,60.5,Neutral
KE-CUST-003902,Kiprop,Wanyonyi,Male,31,1994-12-15,Widowed,1,Project Manager,Secondary,Kenya,Mombasa,Mombasa,80100,Coast Region,2023-11-09,25,Student,Standard,24 Months,6,No,Advertisement,No,Email,2103.65,57853.43,2342.25,Debit Card,Yes,Monthly,0,4.62,40.2,2235.23,1,18.6,4,1,8,6,75.0,4,1751.91,Stable,28.4,6.6,732,1,Low,1,0,3.7,0,0,4,7,5,99.0,5.0,61995.37,40228.26,18.2,No,,,7.7,100.0,45.2,Very Satisfied
KE-CUST-003903,Achieng,Koskei,Female,55,1970-05-03,Single,1,Doctor,PhD,Kenya,Nairobi,Nairobi,100,Nairobi Region,2021-04-25,53,Residential,Premium,12 Months,4,Yes,SMS Promotion,No,WhatsApp,2215.51,113428.74,2164.36,Cash,No,Monthly,1,1130.05,1625.72,2398.87,29,26.9,0,8,15,12,80.0,7,873.88,Increasing,43.0,6.2,305,1,High,7,2,7.3,0,0,5,5,3,55.0,3.0,125096.77,40795.03,21.0,Yes,2025-09-13,Financial Constraints,63.2,67.8,53.5,Neutral
KE-CUST-003904,Francis,Otieno,Male,54,1971-08-12,Single,0,Software Developer,Diploma,Kenya,Garissa,Garissa,70100,North Eastern Region,2019-08-18,60,Residential,Standard,24 Months,2,No,Friend/Family,No,Email,2210.77,128127.42,2007.65,Cash,Yes,Monthly,1,2028.7,918.96,2282.76,13,15.7,5,48,14,3,21.4,4,1485.39,Decreasing,7.3,1.8,179,1,Low,3,1,10.9,0,0,5,7,4,82.0,3.0,117327.64,31997.21,18.8,Yes,2024-08-30,No Longer Needed,69.3,46.1,11.1,Satisfied
KE-CUST-003905,Purity,Hassan,Female,25,2000-10-12,Single,1,Accountant,Bachelor's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2024-01-02,23,Corporate,Unlimited,12 Months,4,No,Online Search,Yes,SMS,5373.76,122019.81,5712.53,M-Pesa,Yes,Quarterly,0,28.03,376.67,5464.92,30,23.1,9,15,8,4,50.0,5,1314.55,Increasing,22.8,9.5,616,1,Medium,1,0,3.5,0,0,4,6,4,75.0,4.0,140017.23,75035.02,15.3,No,,,40.0,83.0,57.7,Satisfied
KE-CUST-003906,Kiprop,Owuor,Male,37,1988-06-25,Single,0,Electrician,Bachelor's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2022-02-08,46,Residential,Standard,12 Months,2,No,Online Search,No,WhatsApp,2432.67,111276.52,2614.31,M-Pesa,Yes,Monthly,0,26.22,4.14,2622.26,10,25.1,4,1,5,4,80.0,5,713.3,Stable,21.6,6.8,26,0,Medium,2,0,0.5,0,0,4,5,5,89.0,5.0,135049.58,26377.91,14.2,No,,,25.5,88.2,49.4,Very Satisfied
KE-CUST-003907,Esther,Omondi,Female,28,1997-11-17,Married,1,Electrician,Bachelor's Degree,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2024-06-30,18,SME,Business,Month-to-Month,5,No,Online Search,Yes,Email,5906.48,116469.44,5977.33,M-Pesa,Yes,Monthly,0,32.08,102.58,5785.86,10,10.4,7,17,5,2,40.0,6,795.04,Stable,36.2,7.2,1378,0,Low,2,0,12.0,0,2,5,5,4,62.0,4.0,89458.31,78377.1,17.3,No,,,35.4,82.5,48.1,Satisfied
KE-CUST-003908,Paul,Odhiambo,Male,32,1993-08-27,Divorced,0,Data Analyst,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2022-04-23,33,Corporate,Enterprise,Month-to-Month,3,Yes,Agent,Yes,Email,10365.84,356208.26,10084.93,Bank Transfer,Yes,Quarterly,0,11.02,475.85,10041.6,16,17.5,2,1,5,1,20.0,6,1880.09,Increasing,36.0,12.1,99,1,Low,2,1,16.2,0,0,5,5,4,70.0,4.0,223347.76,154716.3,17.9,Yes,2025-01-03,Network Issues,62.3,62.5,35.3,Satisfied
KE-CUST-003909,Nancy,Maina,Female,60,1965-11-22,Single,1,Police Officer,Secondary,Kenya,Nyeri,Nyeri,10100,Central Region,2025-02-21,10,Residential,Family,24 Months,1,No,Walk-in,No,WhatsApp,3019.03,29095.21,2675.76,Bank Transfer,Yes,Monthly,0,65.49,178.52,3027.44,23,11.2,5,4,8,2,25.0,3,1165.12,Increasing,71.5,22.5,202,1,Low,3,1,8.5,0,0,5,8,4,78.0,3.0,46628.17,27597.6,20.5,No,,,53.9,67.1,53.1,Satisfied
KE-CUST-003910,Kevin,Kamau,Male,32,1993-03-02,Married,2,Banker,Unknown,Kenya,Kakamega,Kakamega,50100,Western Region,2024-05-18,19,Residential,Basic,Month-to-Month,3,No,SMS Promotion,No,Call,927.33,16451.54,858.69,M-Pesa,No,Monthly,2,937.95,336.54,889.45,29,18.9,5,8,6,4,66.7,2,1701.37,Stable,65.0,16.7,48,0,Low,2,1,9.9,0,0,5,7,4,78.0,5.0,12472.93,13085.05,9.3,No,,,38.1,83.2,74.1,Satisfied
KE-CUST-003911,Yusuf,Nyaboke,Male,40,1985-10-13,Divorced,1,Accountant,Secondary,Kenya,Kiambu,Kiambu,900,Central Region,2020-10-13,62,Residential,Family,Month-to-Month,2,No,Advertisement,No,Call,2985.2,187216.29,2540.01,M-Pesa,No,Monthly,0,63.92,22.89,2871.14,19,21.7,4,4,14,5,35.7,4,365.09,Stable,28.3,3.8,497,3,Low,2,1,4.7,0,0,5,6,3,55.0,3.0,157161.83,41807.33,15.3,No,,,51.3,71.0,43.9,Neutral
KE-CUST-003912,Vincent,Njuguna,Male,42,1983-03-18,Married,1,Business Owner,Bachelor's Degree,Kenya,Kisii,Kisii,40200,Nyanza Region,2019-08-25,76,Corporate,Enterprise,12 Months,3,Yes,Social Media,Yes,WhatsApp,12372.64,912587.48,11991.36,M-Pesa,No,Monthly,2,263.13,318.21,12650.73,15,23.7,4,0,10,7,70.0,4,988.2,Decreasing,25.4,10.8,907,4,Medium,1,0,11.2,0,1,5,7,4,86.0,4.0,470884.19,153221.82,26.3,No,,,53.8,70.5,34.1,Satisfied
KE-CUST-003913,Omar,Kariuki,Male,24,2001-10-07,Single,1,Entrepreneur,Secondary,Kenya,Mombasa,Mombasa,80100,Coast Region,2021-09-15,51,Corporate,Enterprise,Month-to-Month,3,Yes,Social Media,No,SMS,12948.91,671979.37,12991.75,M-Pesa,Yes,Monthly,1,1108.77,62.0,12910.43,30,34.4,3,7,15,1,6.7,4,631.66,Stable,26.1,6.4,931,5,Low,3,1,12.0,0,0,5,7,4,93.0,5.0,209258.03,194021.17,23.7,No,,,64.6,60.3,39.8,Satisfied
KE-CUST-003914,Diana,Moraa,Female,26,1999-12-14,Married,2,Nurse,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2024-05-04,19,SME,Standard,Month-to-Month,4,No,Social Media,Yes,SMS,1625.93,30793.07,1762.79,Bank Transfer,No,Annually,0,7.57,44.59,1576.86,18,34.2,7,16,12,8,66.7,5,1907.65,Decreasing,28.4,9.3,7080,1,Medium,3,1,10.4,0,1,3,7,4,76.0,4.0,29627.11,18295.14,18.3,No,,,45.1,71.6,54.2,Satisfied
KE-CUST-003915,Wanjiru,Ondieki,Female,22,2003-06-21,Single,0,Police Officer,Bachelor's Degree,Kenya,Kisii,Kisii,40200,Nyanza Region,2019-02-26,82,Residential,Basic,12 Months,2,No,Friend/Family,No,WhatsApp,1085.64,86286.91,1012.87,M-Pesa,Yes,Quarterly,1,969.19,268.76,1090.13,18,32.3,5,5,10,6,60.0,4,641.91,Stable,15.1,5.2,1056,2,Low,0,0,6.4,0,1,5,9,4,75.0,3.0,54529.03,16094.54,14.7,No,,,35.5,73.5,39.7,Satisfied
KE-CUST-003916,Omar,Kones,Male,25,2000-11-26,Married,2,ICT Officer,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2021-04-20,56,SME,Premium,Month-to-Month,1,No,Online Search,Yes,WhatsApp,3788.91,192182.02,3836.49,Credit Card,No,Monthly,2,1439.88,287.93,3862.18,27,6.0,1,11,6,5,83.3,3,1214.26,Stable,78.1,9.0,321,3,Low,1,0,5.6,0,0,4,5,4,78.0,4.0,43785.7,54897.64,19.0,No,,,44.1,73.1,65.2,Satisfied
KE-CUST-003917,Purity,Ochieng,Female,18,2007-05-07,Married,2,Sales Executive,Master's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2018-03-29,93,Residential,Family,Month-to-Month,2,No,Advertisement,No,SMS,2726.75,226216.36,2883.42,M-Pesa,No,Quarterly,1,2152.12,924.35,2654.43,25,27.4,0,4,14,13,92.9,3,2275.07,Stable,58.6,24.7,937,1,Low,2,1,6.3,0,0,5,7,5,98.0,5.0,147537.4,34326.54,18.1,No,,,43.8,78.3,70.5,Very Satisfied
KE-CUST-003918,Charles,Moraa,Male,43,1982-06-23,Single,1,Sales Executive,Bachelor's Degree,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2023-08-12,28,Residential,Family,Month-to-Month,2,No,Online Search,No,SMS,3171.57,87554.56,2703.81,Bank Transfer,No,Monthly,1,823.02,1789.34,3259.64,26,19.2,7,1,10,7,70.0,4,330.04,Increasing,62.4,11.2,346,3,Medium,2,0,9.4,0,0,5,4,5,100.0,5.0,80922.71,41745.12,25.6,No,,,30.1,92.8,80.6,Very Satisfied
KE-CUST-003919,Moraa,Bosire,Female,61,1964-09-18,Widowed,0,Unknown,Master's Degree,Kenya,Mombasa,Mombasa,80100,Coast Region,2021-06-22,54,Residential,Basic,Month-to-Month,2,No,Walk-in,No,WhatsApp,981.91,55924.42,1021.76,Bank Transfer,No,Monthly,2,303.04,46.01,976.27,28,15.8,5,37,11,8,72.7,6,658.92,Increasing,68.1,24.8,705,2,Low,0,0,24.1,0,1,4,5,4,77.0,3.0,49837.98,14169.51,8.7,No,,,51.5,69.3,45.9,Satisfied
KE-CUST-003920,Eunice,Kimani,Female,38,1987-12-26,Married,1,Marketing Officer,Bachelor's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2024-05-21,19,Residential,Premium,24 Months,3,Yes,Agent,No,Call,3791.81,70574.39,3273.39,M-Pesa,Yes,Quarterly,0,109.05,151.77,3935.14,11,31.6,4,9,12,4,33.3,5,585.81,Decreasing,37.1,8.3,2607,0,Low,2,1,5.6,0,1,5,8,4,87.0,3.0,83314.57,39001.71,15.6,No,,,36.7,79.5,37.8,Satisfied
KE-CUST-003921,Eunice,Mohamed,Female,19,2006-05-03,Married,1,Business Owner,Secondary,Kenya,Machakos,Machakos,90100,Eastern Region,2024-12-09,12,Residential,Standard,Month-to-Month,3,No,Advertisement,No,WhatsApp,1918.61,23872.63,1718.91,Bank Transfer,No,Monthly,2,155.37,532.49,1939.62,22,27.8,8,42,5,3,60.0,4,1253.19,Stable,62.3,24.3,522,4,High,0,0,6.5,0,0,4,5,4,78.0,5.0,49396.06,21022.88,22.7,No,,,45.6,76.3,44.6,Satisfied
KE-CUST-003922,Yusuf,Kimani,Male,28,1997-09-25,Widowed,0,Marketing Officer,Bachelor's Degree,Kenya,Machakos,Machakos,90100,Eastern Region,2020-03-07,9,Corporate,Enterprise,24 Months,4,Yes,Agent,No,WhatsApp,11206.85,97948.75,10392.06,M-Pesa,No,Monthly,0,119.45,428.66,10148.07,14,27.4,4,52,5,4,80.0,3,690.32,Stable,68.5,13.8,681,0,Medium,3,0,15.2,0,0,4,10,4,72.0,3.0,241997.35,199825.07,15.1,Yes,2020-12-24,Poor Customer Service,67.0,64.6,35.0,Satisfied
